ntaxa,rep,ils,ngt,m,ncores,runtime
100,20,low,1000,10,29,5117.838086843491
100,20,low,1000,10,30,5067.783635854721
100,20,low,1000,10,31,5067.783635854721
100,20,low,1000,10,32,5067.783635854721
100,18,high,100,20,1,92893.0741083622
100,18,high,100,20,2,46599.01711559296
100,18,high,100,20,3,32220.691065073013
100,18,high,100,20,4,25734.540160894394
100,18,high,100,20,5,21843.613584280014
100,18,high,100,20,6,19240.829630851746
100,18,high,100,20,7,17356.799960374832
100,18,high,100,20,8,16050.172516584396
100,18,high,100,20,9,14976.564251184464
100,18,high,100,20,10,13696.296446084976
100,18,high,100,20,11,13490.952814102173
100,18,high,100,20,12,13106.999864816666
100,18,high,100,20,13,12358.35820388794
100,18,high,100,20,14,11873.799952030182
100,18,high,100,20,15,11371.035462141037
100,18,high,100,20,16,11056.576627254486
100,18,high,100,20,17,10817.823649168015
100,18,high,100,20,18,10629.201280117035
100,18,high,100,20,19,10440.414656162262
100,18,high,100,20,20,10334.205836057663
100,18,high,100,20,21,10175.800503253937
100,18,high,100,20,22,10057.007607221603
100,18,high,100,20,23,10003.356411218643
100,18,high,100,20,24,9815.879098415375
100,18,high,100,20,25,9623.69769001007
100,18,high,100,20,26,9475.20101594925
100,18,high,100,20,27,9418.594099998474
100,18,high,100,20,28,9399.701656103134
100,18,high,100,20,29,9343.094740152359
100,18,high,100,20,30,9276.68339920044
100,18,high,100,20,31,9155.010796070099
100,18,high,100,20,32,9114.558835744858
200,20,low,100,20,1,228081.20986795425
200,20,low,100,20,2,114218.25214338303
200,20,low,100,20,3,76865.94017529488
200,20,low,100,20,4,60668.35101413727
200,20,low,100,20,5,48279.42762827873
200,20,low,100,20,6,41382.28145599365
200,20,low,100,20,7,36602.517399549484
200,20,low,100,20,8,32697.75873565674
200,20,low,100,20,9,30018.427152872086
200,20,low,100,20,10,27843.383477926254
200,20,low,100,20,11,26193.01494884491
200,20,low,100,20,12,24819.88956594467
200,20,low,100,20,13,23666.43962788582
200,20,low,100,20,14,22434.067222118378
200,20,low,100,20,15,21097.835256814957
200,20,low,100,20,16,20252.975123167038
200,20,low,100,20,17,19528.308762788773
200,20,low,100,20,18,18737.84603524208
200,20,low,100,20,19,17893.346930027008
200,20,low,100,20,20,17548.243833065033
200,20,low,100,20,21,17242.37252354622
200,20,low,100,20,22,16912.854481697083
200,20,low,100,20,23,16708.70457625389
200,20,low,100,20,24,16475.486294031143
200,20,low,100,20,25,16293.63468003273
200,20,low,100,20,26,16124.496945858002
200,20,low,100,20,27,15917.911617040634
200,20,low,100,20,28,15697.298968791962
200,20,low,100,20,29,15456.794404029846
200,20,low,100,20,30,15248.550817728043
200,20,low,100,20,31,15055.064633131027
200,20,low,100,20,32,14885.34605717659
200,1,low,1000,20,1,395226.15290880203
200,1,low,1000,20,2,198299.06131839752
200,1,low,1000,20,3,132984.269231081
200,1,low,1000,20,4,100200.7329685688
200,1,low,1000,20,5,80863.20759868622
200,1,low,1000,20,6,67353.00769138336
200,1,low,1000,20,7,58193.86232304573
200,1,low,1000,20,8,51729.3172621727
200,1,low,1000,20,9,46373.790417432785
200,1,low,1000,20,10,42728.68194913864
200,1,low,1000,20,11,40841.20152544975
200,1,low,1000,20,12,39547.828394174576
200,1,low,1000,20,13,37947.35181474686
200,1,low,1000,20,14,36770.301668167114
200,1,low,1000,20,15,35091.92547249794
200,1,low,1000,20,16,34039.53758430481
200,1,low,1000,20,17,33194.417691230774
200,1,low,1000,20,18,32568.991421222687
200,1,low,1000,20,19,31923.06060028076
200,1,low,1000,20,20,30806.791228294373
200,1,low,1000,20,21,30195.174923181534
200,1,low,1000,20,22,29942.66958117485
200,1,low,1000,20,23,29458.764496088028
200,1,low,1000,20,24,28874.80068898201
200,1,low,1000,20,25,28582.57241821289
200,1,low,1000,20,26,28291.43957400322
200,1,low,1000,20,27,28030.26145505905
200,1,low,1000,20,28,27863.328779935837
200,1,low,1000,20,29,27498.50775027275
200,1,low,1000,20,30,27158.549497127533
200,1,low,1000,20,31,26939.89283800125
200,1,low,1000,20,32,26843.09613108635
200,20,low,100,10,1,32469.731308937073
200,20,low,100,10,2,16581.519335508347
200,20,low,100,10,3,11369.440268039703
200,20,low,100,10,4,8764.191665172577
200,20,low,100,10,5,7144.120545625687
200,20,low,100,10,6,6090.421458244324
200,20,low,100,10,7,5292.274125814438
200,20,low,100,10,8,4703.958836078644
200,20,low,100,10,9,4441.191572189331
200,20,low,100,10,10,4232.371169805527
200,20,low,100,10,11,4072.5182540416718
200,20,low,100,10,12,3960.913342475891
200,20,low,100,10,13,3826.133312702179
200,20,low,100,10,14,3738.9293489456177
200,20,low,100,10,15,3663.4440512657166
200,20,low,100,10,16,3583.0331552028656
200,20,low,100,10,17,3529.0742864608765
200,20,low,100,10,18,3467.198520898819
200,20,low,100,10,19,3416.457260131836
200,20,low,100,10,20,3368.6766109466553
200,20,low,100,10,21,3333.6817576885223
200,20,low,100,10,22,3283.8168761730194
200,20,low,100,10,23,3251.2354011535645
200,20,low,100,10,24,3212.090683698654
200,20,low,100,10,25,3177.4750916957855
200,20,low,100,10,26,3155.919307231903
200,20,low,100,10,27,3139.279015302658
200,20,low,100,10,28,3110.569970369339
200,20,low,100,10,29,3098.528318166733
200,20,low,100,10,30,3070.88716506958
200,20,low,100,10,31,3057.0237221717834
200,20,low,100,10,32,3041.4259247779846
200,20,low,1000,20,1,123891.26215696335
200,20,low,1000,20,2,62522.262398958206
200,20,low,1000,20,3,42003.39456629753
200,20,low,1000,20,4,31566.319979906082
200,20,low,1000,20,5,25468.58891606331
200,20,low,1000,20,6,21402.66804742813
200,20,low,1000,20,7,18776.151139497757
200,20,low,1000,20,8,16728.997455596924
200,20,low,1000,20,9,14940.357047080994
200,20,low,1000,20,10,13635.406251430511
200,20,low,1000,20,11,12553.559892416
200,20,low,1000,20,12,11735.011168718338
200,20,low,1000,20,13,10995.800492286682
200,20,low,1000,20,14,10056.202870368958
200,20,low,1000,20,15,9620.603786230087
200,20,low,1000,20,16,9109.825832605362
200,20,low,1000,20,17,8661.50648522377
200,20,low,1000,20,18,8255.27145409584
200,20,low,1000,20,19,7988.572016954422
200,20,low,1000,20,20,7686.76654791832
200,20,low,1000,20,21,7392.453881025314
200,20,low,1000,20,22,7140.145164012909
200,20,low,1000,20,23,6914.315150022507
200,20,low,1000,20,24,6655.867842674255
200,20,low,1000,20,25,6457.210283756256
200,20,low,1000,20,26,6331.97166800499
200,20,low,1000,20,27,6242.677616596222
200,20,low,1000,20,28,6200.905238866806
200,20,low,1000,20,29,6046.786861658096
200,20,low,1000,20,30,5942.044281005859
200,20,low,1000,20,31,5910.81821513176
200,20,low,1000,20,32,5828.841864824295
50,17,high,1000,10,1,4734.325113296509
50,17,high,1000,10,2,2378.6339128017426
50,17,high,1000,10,3,1591.6627440452576
50,17,high,1000,10,4,1211.6583397388458
50,17,high,1000,10,5,979.4824409484863
50,17,high,1000,10,6,825.2772827148438
50,17,high,1000,10,7,721.8491842746735
50,17,high,1000,10,8,636.5319578647614
50,17,high,1000,10,9,560.5650820732117
50,17,high,1000,10,10,509.1389317512512
50,17,high,1000,10,11,476.17311215400696
50,17,high,1000,10,12,439.14651799201965
50,17,high,1000,10,13,406.00436067581177
50,17,high,1000,10,14,386.7557270526886
50,17,high,1000,10,15,367.5393559932709
50,17,high,1000,10,16,341.4488298892975
50,17,high,1000,10,17,325.4421329498291
50,17,high,1000,10,18,315.4584445953369
50,17,high,1000,10,19,299.9316051006317
50,17,high,1000,10,20,287.989394903183
50,17,high,1000,10,21,279.22715997695923
50,17,high,1000,10,22,275.06866097450256
50,17,high,1000,10,23,272.5093810558319
50,17,high,1000,10,24,269.31850385665894
50,17,high,1000,10,25,238.91390705108643
50,17,high,1000,10,26,231.0208957195282
50,17,high,1000,10,27,227.39898490905762
50,17,high,1000,10,28,226.00010418891907
50,17,high,1000,10,29,222.82858300209045
50,17,high,1000,10,30,222.82858300209045
50,17,high,1000,10,31,222.82858300209045
50,17,high,1000,10,32,222.82858300209045
50,16,low,100,20,1,30328.043748617172
50,16,low,100,20,2,16018.95850944519
50,16,low,100,20,3,10889.801274776459
50,16,low,100,20,4,8671.55559015274
50,16,low,100,20,5,7224.008189201355
50,16,low,100,20,6,6369.728861808777
50,16,low,100,20,7,5943.733243942261
50,16,low,100,20,8,5532.677727937698
50,16,low,100,20,9,5179.724948167801
50,16,low,100,20,10,4908.477298259735
50,16,low,100,20,11,4575.719695091248
50,16,low,100,20,12,4390.516968011856
50,16,low,100,20,13,4240.733716011047
50,16,low,100,20,14,4123.370720863342
50,16,low,100,20,15,4007.7060260772705
50,16,low,100,20,16,3957.782681941986
50,16,low,100,20,17,3890.5013489723206
50,16,low,100,20,18,3844.3041698932648
50,16,low,100,20,19,3786.1880769729614
50,16,low,100,20,20,3737.3048417568207
50,16,low,100,20,21,3668.9833998680115
50,16,low,100,20,22,3648.6727521419525
50,16,low,100,20,23,3590.593288898468
50,16,low,100,20,24,3497.3557529449463
50,16,low,100,20,25,3473.388611793518
50,16,low,100,20,26,3452.7470870018005
50,16,low,100,20,27,3451.2020978927612
50,16,low,100,20,28,3418.409017801285
50,16,low,100,20,29,3411.3962457180023
50,16,low,100,20,30,3330.9215788841248
50,16,low,100,20,31,3330.3784477710724
50,16,low,100,20,32,3330.27893781662
50,16,low,1000,20,1,28349.275016784668
50,16,low,1000,20,2,14204.952480316162
50,16,low,1000,20,3,9472.947511911392
50,16,low,1000,20,4,7233.749454498291
50,16,low,1000,20,5,6242.864235877991
50,16,low,1000,20,6,5553.186781644821
50,16,low,1000,20,7,4968.115430831909
50,16,low,1000,20,8,4627.341395616531
50,16,low,1000,20,9,4355.151339769363
50,16,low,1000,20,10,4191.960158586502
50,16,low,1000,20,11,4040.3264548778534
50,16,low,1000,20,12,3904.839299440384
50,16,low,1000,20,13,3655.9152567386627
50,16,low,1000,20,14,3590.236597776413
50,16,low,1000,20,15,3517.5846977233887
50,16,low,1000,20,16,3416.4617009162903
50,16,low,1000,20,17,3354.726485013962
50,16,low,1000,20,18,3293.346518754959
50,16,low,1000,20,19,3275.1808938980103
50,16,low,1000,20,20,3220.9469077587128
50,16,low,1000,20,21,3219.7404067516327
50,16,low,1000,20,22,3150.633806705475
50,16,low,1000,20,23,3087.741550922394
50,16,low,1000,20,24,3045.487014770508
50,16,low,1000,20,25,3020.5347776412964
50,16,low,1000,20,26,3016.4989798069
50,16,low,1000,20,27,3013.279905796051
50,16,low,1000,20,28,3012.1228659152985
50,16,low,1000,20,29,3002.615510702133
50,16,low,1000,20,30,2940.8802947998047
50,16,low,1000,20,31,2940.8802947998047
50,16,low,1000,20,32,2940.8802947998047
200,20,low,3000,10,1,26121.41761159897
200,20,low,3000,10,2,13074.099317789078
200,20,low,3000,10,3,8763.13433599472
200,20,low,3000,10,4,6592.208983659744
200,20,low,3000,10,5,5334.782857179642
200,20,low,3000,10,6,4588.115298748016
200,20,low,3000,10,7,4044.6603360176086
200,20,low,3000,10,8,3630.4761786460876
200,20,low,3000,10,9,3325.971589565277
200,20,low,3000,10,10,3082.0433065891266
200,20,low,3000,10,11,2858.7018871307373
200,20,low,3000,10,12,2662.8199894428253
200,20,low,3000,10,13,2513.8599128723145
200,20,low,3000,10,14,2397.8085992336273
200,20,low,3000,10,15,2272.9233770370483
200,20,low,3000,10,16,2182.294089317322
200,20,low,3000,10,17,2102.5012209415436
200,20,low,3000,10,18,2026.6618778705597
200,20,low,3000,10,19,1967.985998392105
200,20,low,3000,10,20,1900.6469321250916
200,20,low,3000,10,21,1839.4976689815521
200,20,low,3000,10,22,1793.339935541153
200,20,low,3000,10,23,1750.7418885231018
200,20,low,3000,10,24,1700.3559658527374
200,20,low,3000,10,25,1667.754285812378
200,20,low,3000,10,26,1636.172641992569
200,20,low,3000,10,27,1600.3872499465942
200,20,low,3000,10,28,1573.2854754924774
200,20,low,3000,10,29,1545.00772190094
200,20,low,3000,10,30,1521.6912078857422
200,20,low,3000,10,31,1498.4464936256409
200,20,low,3000,10,32,1473.3924658298492
50,19,low,100,20,1,49544.53252696991
50,19,low,100,20,2,25198.379897117615
50,19,low,100,20,3,18290.921617269516
50,19,low,100,20,4,13391.087339878082
50,19,low,100,20,5,11294.018644809723
50,19,low,100,20,6,10254.191814899445
50,19,low,100,20,7,9547.48023891449
50,19,low,100,20,8,8941.57374715805
50,19,low,100,20,9,7598.088912010193
50,19,low,100,20,10,7323.72428894043
50,19,low,100,20,11,7138.7079927921295
50,19,low,100,20,12,6863.943696975708
50,19,low,100,20,13,6312.568388700485
50,19,low,100,20,14,6157.018107175827
50,19,low,100,20,15,6006.406215906143
50,19,low,100,20,16,5669.052974939346
50,19,low,100,20,17,5542.259744167328
50,19,low,100,20,18,5400.359177112579
50,19,low,100,20,19,5271.68155503273
50,19,low,100,20,20,5216.850477933884
50,19,low,100,20,21,5121.07101392746
50,19,low,100,20,22,5103.411515951157
50,19,low,100,20,23,5083.045565843582
50,19,low,100,20,24,5050.699990034103
50,19,low,100,20,25,5050.699990034103
50,19,low,100,20,26,5050.699990034103
50,19,low,100,20,27,5050.699990034103
50,19,low,100,20,28,5050.699990034103
50,19,low,100,20,29,5050.699990034103
50,19,low,100,20,30,5050.699990034103
50,19,low,100,20,31,5050.699990034103
50,19,low,100,20,32,5050.699990034103
200,20,low,3000,20,1,127306.89462304115
200,20,low,3000,20,2,64141.778802633286
200,20,low,3000,20,3,43045.83931326866
200,20,low,3000,20,4,32520.1524207592
200,20,low,3000,20,5,26153.912402391434
200,20,low,3000,20,6,21873.38434433937
200,20,low,3000,20,7,18810.072860956192
200,20,low,3000,20,8,16877.78241276741
200,20,low,3000,20,9,15603.299776315689
200,20,low,3000,20,10,14593.864558935165
200,20,low,3000,20,11,13795.819996118546
200,20,low,3000,20,12,13178.342739105225
200,20,low,3000,20,13,12693.944040060043
200,20,low,3000,20,14,12161.058252811432
200,20,low,3000,20,15,11777.542619943619
200,20,low,3000,20,16,11451.070800304413
200,20,low,3000,20,17,11123.329904794693
200,20,low,3000,20,18,10888.134854793549
200,20,low,3000,20,19,10663.00396823883
200,20,low,3000,20,20,10447.682172060013
200,20,low,3000,20,21,10236.357123374939
200,20,low,3000,20,22,10045.67473077774
200,20,low,3000,20,23,9853.938477993011
200,20,low,3000,20,24,9735.881886005402
200,20,low,3000,20,25,9614.54938006401
200,20,low,3000,20,26,9524.34599518776
200,20,low,3000,20,27,9418.447462558746
200,20,low,3000,20,28,9265.449800014496
200,20,low,3000,20,29,9141.547133922577
200,20,low,3000,20,30,9022.545080184937
200,20,low,3000,20,31,8938.907188177109
200,20,low,3000,20,32,8831.741431236267
50,20,low,100,20,1,62827.60717177391
50,20,low,100,20,2,31699.66567349434
50,20,low,100,20,3,22272.42157459259
50,20,low,100,20,4,17375.998276233673
50,20,low,100,20,5,14194.11397433281
50,20,low,100,20,6,12435.125867128372
50,20,low,100,20,7,10999.441502094269
50,20,low,100,20,8,9620.769601345062
50,20,low,100,20,9,9170.735591173172
50,20,low,100,20,10,8548.484184026718
50,20,low,100,20,11,8285.638625144958
50,20,low,100,20,12,8084.320544242859
50,20,low,100,20,13,7884.511609077454
50,20,low,100,20,14,7799.1405992507935
50,20,low,100,20,15,7786.271190166473
50,20,low,100,20,16,7778.793074131012
50,20,low,100,20,17,7729.851199150085
50,20,low,100,20,18,7729.851199150085
50,20,low,100,20,19,7729.851199150085
50,20,low,100,20,20,7729.851199150085
50,20,low,100,20,21,7729.851199150085
50,20,low,100,20,22,7729.851199150085
50,20,low,100,20,23,7729.851199150085
50,20,low,100,20,24,7729.851199150085
50,20,low,100,20,25,7729.851199150085
50,20,low,100,20,26,7729.851199150085
50,20,low,100,20,27,7729.851199150085
50,20,low,100,20,28,7729.851199150085
50,20,low,100,20,29,7729.851199150085
50,20,low,100,20,30,7729.851199150085
50,20,low,100,20,31,7729.851199150085
50,20,low,100,20,32,7729.851199150085
50,12,low,1000,20,1,128026.27818107605
50,12,low,1000,20,2,67655.12932276726
50,12,low,1000,20,3,44277.63712501526
50,12,low,1000,20,4,35669.70926308632
50,12,low,1000,20,5,30102.25372815132
50,12,low,1000,20,6,24551.14626288414
50,12,low,1000,20,7,22134.725559949875
50,12,low,1000,20,8,19665.838230848312
50,12,low,1000,20,9,17847.019202947617
50,12,low,1000,20,10,17046.870923042297
50,12,low,1000,20,11,15251.730950117111
50,12,low,1000,20,12,13813.97327208519
50,12,low,1000,20,13,13021.296636104584
50,12,low,1000,20,14,12481.252379179
50,12,low,1000,20,15,12143.537338972092
50,12,low,1000,20,16,12143.537338972092
50,12,low,1000,20,17,12143.537338972092
50,12,low,1000,20,18,12143.537338972092
50,12,low,1000,20,19,12143.537338972092
50,12,low,1000,20,20,12143.537338972092
50,12,low,1000,20,21,12143.537338972092
50,12,low,1000,20,22,12143.537338972092
50,12,low,1000,20,23,12143.537338972092
50,12,low,1000,20,24,12143.537338972092
50,12,low,1000,20,25,12143.537338972092
50,12,low,1000,20,26,12143.537338972092
50,12,low,1000,20,27,12143.537338972092
50,12,low,1000,20,28,12143.537338972092
50,12,low,1000,20,29,12143.537338972092
50,12,low,1000,20,30,12143.537338972092
50,12,low,1000,20,31,12143.537338972092
50,12,low,1000,20,32,12143.537338972092
50,16,high,1000,20,1,82197.2651796341
50,16,high,1000,20,2,41731.97118806839
50,16,high,1000,20,3,28015.253678798676
50,16,high,1000,20,4,21603.301194667816
50,16,high,1000,20,5,19202.894240140915
50,16,high,1000,20,6,18042.561862945557
50,16,high,1000,20,7,15812.68854212761
50,16,high,1000,20,8,15067.239243030548
50,16,high,1000,20,9,13790.05445098877
50,16,high,1000,20,10,13228.907442331314
50,16,high,1000,20,11,12975.577928066254
50,16,high,1000,20,12,12520.12373328209
50,16,high,1000,20,13,12238.103470087051
50,16,high,1000,20,14,11057.25951218605
50,16,high,1000,20,15,10871.852696180344
50,16,high,1000,20,16,10773.360166788101
50,16,high,1000,20,17,10731.52607178688
50,16,high,1000,20,18,10702.566827774048
50,16,high,1000,20,19,10689.67766880989
50,16,high,1000,20,20,10688.49966096878
50,16,high,1000,20,21,10670.695672035217
50,16,high,1000,20,22,10636.822709798813
50,16,high,1000,20,23,10634.392513990402
50,16,high,1000,20,24,10629.620448827744
50,16,high,1000,20,25,10628.64711689949
50,16,high,1000,20,26,10628.512418031693
50,16,high,1000,20,27,10587.437194824219
50,16,high,1000,20,28,10587.437194824219
50,16,high,1000,20,29,10587.437194824219
50,16,high,1000,20,30,10587.437194824219
50,16,high,1000,20,31,10587.437194824219
50,16,high,1000,20,32,10587.437194824219
50,14,low,100,20,1,59563.81727266312
50,14,low,100,20,2,29834.261068820953
50,14,low,100,20,3,20732.81086730957
50,14,low,100,20,4,15515.562811136246
50,14,low,100,20,5,13028.946223974228
50,14,low,100,20,6,11204.020407915115
50,14,low,100,20,7,9824.731976270676
50,14,low,100,20,8,9633.799329042435
50,14,low,100,20,9,9572.321307182312
50,14,low,100,20,10,9571.049857139587
50,14,low,100,20,11,9537.693090200424
50,14,low,100,20,12,9494.162414073944
50,14,low,100,20,13,9432.684392213821
50,14,low,100,20,14,9432.684392213821
50,14,low,100,20,15,9432.684392213821
50,14,low,100,20,16,9432.684392213821
50,14,low,100,20,17,9432.684392213821
50,14,low,100,20,18,9432.684392213821
