ntaxa,ngt,ils,nbp,m,r,imethod,gtee,hwcd,input_error,runtime_parallel,runtime_serial
200,1000,low,1000,20,6,phylonet,0.049670050761421315,148,112,16321.408262841476,49483.540796841466
200,1000,low,1000,20,7,phylonet,0.4453997144352476,144,94,8547.608713936967,38001.25116293697
200,1000,low,1000,20,9,phylonet,0.513179131302537,108,116,26645.78518104837,95164.81946404837
200,100,low,100,20,1,snaq,0.2057868020304568,28,46,86726.59504270554,461649.46861195564
200,100,low,1000,20,2,snaq,0.18668922729836432,18,32,44952.4217710495,292236.85537290573
200,100,high,100,20,6,snaq,0.4793401015228427,272,204,61320.0852098465,325815.7222008705
200,100,high,100,20,9,snaq,0.46563451776649745,262,216,90135.91530680656,359978.1471045017
200,100,high,100,20,10,snaq,0.4316243654822335,236,232,66589.70941710472,332684.90537285805
200,100,high,1000,20,5,snaq,0.93067733169256,334,378,21327.60468006134,103508.40173912048
200,100,high,1000,20,8,snaq,0.941487910048578,260,166,76031.29611802101,329101.6152713299
200,100,high,1000,20,9,snaq,0.744248838967491,278,216,62243.65377783775,343304.6794924736
200,1000,low,100,20,2,snaq,0.205502538071066,156,128,16201.945670127869,55305.92906832695
200,1000,low,100,20,5,snaq,0.2081167512690355,108,50,68430.93320178986,297675.0278532505
200,1000,low,1000,20,8,snaq,0.4059027990133121,40,54,48461.03425574303,212134.74297976494
200,1000,high,100,10,9,snaq,0.6253299492385789,228,106,835.8992369174957,7212.366930961609
200,1000,high,100,20,2,snaq,0.48942639593908627,62,68,75567.13227295876,365194.0993068218
200,1000,high,100,20,3,snaq,0.47172081218274126,158,82,55169.72260212898,304257.0397684574
200,1000,high,100,20,5,snaq,0.4553807106598985,140,114,52800.568261146545,307179.54638695717
200,1000,high,100,20,10,snaq,0.5026802030456853,116,78,61595.49494290352,298862.27427101135
200,1000,high,1000,20,4,snaq,0.9359794378682349,270,82,65553.06656122208,251453.9312725067
200,1000,high,1000,20,8,snaq,0.9086132927098417,196,90,86468.69442391396,332547.0402429104
200,1000,high,1000,20,10,snaq,0.9252029656199459,108,76,94676.72162795067,392431.8175523281
200,100,low,1000,20,6,squirrel,0.4690047684971542,132,122,26.28604478063062,64.36100018466823
200,100,low,1000,20,7,squirrel,0.5050761421319797,260,278,43.15702423360199,71.56692256079987
200,100,low,1000,20,8,squirrel,0.3461005999077064,126,130,23.574013117235154,42.662366105709225
200,100,low,1000,20,9,squirrel,0.050558375634517774,148,160,17.721296787261963,28.10856069694273
200,100,low,1000,20,10,squirrel,0.48401015228426403,186,252,26.15902101644315,43.019576421007514
200,100,high,100,20,8,squirrel,0.9451665086182856,352,424,36.19299929914996,73.34954643808305
200,100,high,100,20,9,squirrel,0.46563451776649745,378,478,144.77622978761792,202.4831873960793
200,100,high,1000,10,5,squirrel,0.8201670896785108,376,318,89.41704382747412,91.66772844269872
200,100,high,1000,20,5,squirrel,0.93067733169256,372,414,40.18576400959864,55.32992214546539
200,100,high,1000,20,7,squirrel,0.07700507614213198,390,444,140.08376700198278,183.23512860294431
200,1000,low,100,20,7,squirrel,0.22227918781725886,228,182,18.463128154398873,30.19749238388613
200,1000,low,1000,20,6,squirrel,0.049670050761421315,166,156,30.018037122907117,51.700907272752374
200,1000,low,1000,20,7,squirrel,0.4453997144352476,146,144,29.294660673709586,51.401860310928896
200,1000,low,1000,20,8,squirrel,0.4059027990133121,268,172,36.320069026434794,68.69972137920558
200,1000,low,1000,20,9,squirrel,0.513179131302537,168,168,26.961314517771825,54.53585289558396
200,1000,low,1000,20,10,squirrel,0.05005312241766025,164,186,27.037292738910764,49.35269615682773
200,1000,high,100,20,9,squirrel,-1.0,356,342,139.76094971899875,189.66816497570835
200,1000,high,1000,20,5,squirrel,0.9238578680203046,392,650,59.55402308423072,85.12018909538165
200,1000,high,1000,20,7,squirrel,0.8273914159868848,376,320,120.75254830904305,165.966752323322
25,1000,high,100,10,9,phylonet-ml,0.40172727272727266,2,2,126445.02200986167,233295.12563786167
25,1000,high,100,20,2,snaq,0.3850454545454545,8,16,325887.50196003914,325887.50196003914
50,100,high,100,10,7,phylonet-ml,0.3648936170212766,34,40,84404.18927103438,108315.98215603438
50,1000,high,1000,10,6,phylonet-ml,0.06082978723404254,30,30,150293.03573391747,277748.81307891745
100,1000,high,100,10,5,phylonet-ml,0.4991752577319587,100,42,179007.10351504825,308739.0785480483
100,1000,high,100,10,6,phylonet-ml,0.44563917525773156,62,32,84998.59601403977,158337.28871903976
100,1000,high,1000,10,6,phylonet-ml,0.08420618556701026,26,42,31703.75977088948,94694.2551608895
100,100,high,1000,20,1,phylonet,0.07896907216494846,76,72,84600.03631904695,187381.89032404695
100,1000,high,100,20,1,phylonet,0.4676288659793812,74,50,53895.16744691316,129831.45637391317
100,1000,high,100,20,4,phylonet,0.4591649484536079,120,18,210406.25910489386,309164.1942098938
100,1000,high,1000,20,1,phylonet,0.8631030927835048,40,64,68092.85550019915,130823.22398719915
100,1000,high,1000,20,2,phylonet,0.07004123711340204,24,34,51970.38247814421,131226.7983261442
100,1000,high,1000,20,8,phylonet,0.9305143613209101,38,26,38896.584934025515,164835.00344602554
100,1000,high,1000,20,10,phylonet,0.08280412371134019,28,34,110020.86753898661,297136.2559499866
100,1000,high,100,20,1,snaq,0.4676288659793812,68,44,56256.06935405731,138042.1337339878
100,1000,high,1000,20,10,snaq,0.08280412371134019,118,130,56038.86918115616,193472.1818394661
100,1000,high,100,10,8,squirrel,0.9403311465167136,190,178,25.651361372554675,26.427709724288434
200,1000,high,100,10,1,phylonet-ml,0.4827005076142133,256,70,42734.1346220435,325992.1525090435
200,1000,high,100,10,2,phylonet-ml,0.44904568527918776,190,84,53293.40737205448,134474.20219005446
25,100,high,1000,20,8,phylonet,0.07181818181818182,26,36,354672.5098741569,354672.5098741569
200,1000,high,100,10,3,phylonet-ml,0.4504974619289341,92,76,43738.07491696741,178781.76108196736
200,1000,high,100,10,8,phylonet-ml,0.4894213197969543,150,64,38736.03706289738,195090.1882488974
200,1000,high,100,10,10,phylonet-ml,0.44531979695431473,146,52,26072.01548300125,161660.81379300126
200,1000,high,1000,10,6,phylonet-ml,0.07931979695431471,234,68,99455.91050817742,271434.6428481774
200,1000,high,1000,10,8,phylonet-ml,0.07396954314720815,64,70,22561.125674089217,154419.7377060892
200,100,low,1000,20,6,phylonet,0.4690047684971542,118,128,23447.846522950913,96980.50967695091
100,100,high,100,10,1,squirrel,0.4127835051546392,190,160,27.200652107596397,28.234156619757414
100,100,high,100,10,9,squirrel,0.43597938144329895,194,190,24.678015630692244,25.321892868727446
100,1000,high,100,10,4,squirrel,0.435845360824742,184,150,29.58136950014159,31.199303681962192
200,100,high,100,20,1,phylonet,0.47451776649746186,246,222,55786.970802090014,214708.80692409005
200,100,high,100,20,7,phylonet,0.3938578680203046,224,182,119313.00956014474,247734.01302914476
200,100,high,100,20,10,phylonet,0.4316243654822335,290,232,48352.1376091212,187881.61453712118
200,100,high,1000,20,2,phylonet,0.9381038152939251,244,222,111722.0987800727,251252.48609207268
200,100,high,1000,20,5,phylonet,0.93067733169256,200,228,44763.48902292557,153529.9868829256
200,100,high,1000,20,7,phylonet,0.07700507614213198,236,222,52440.721845138396,214774.9976751384
200,100,high,1000,20,8,phylonet,0.941487910048578,264,184,52937.780680958254,226592.45718695826
200,1000,low,100,20,2,phylonet,0.205502538071066,32,38,12988.930139982773,39445.09287198278
200,1000,low,1000,20,4,phylonet,0.046609137055837566,32,34,24931.842127022614,88006.45790202262
200,1000,high,100,20,2,phylonet,0.48942639593908627,80,68,121686.69267015792,319640.20208315796
200,1000,high,100,20,3,phylonet,0.47172081218274126,166,84,61483.94279896407,195328.93055796405
200,1000,high,100,20,4,phylonet,0.4481522842639595,48,76,64764.86122903523,280058.17428003525
200,1000,high,100,20,7,phylonet,0.4514111675126904,102,86,155634.23862707292,338186.7669750729
200,1000,high,1000,20,4,phylonet,0.9359794378682349,308,88,159583.3178500196,322810.6759570196
200,1000,high,1000,20,5,phylonet,0.9238578680203046,364,632,10752.747969845657,39220.91592484566
200,100,low,100,20,5,snaq,0.5095107937747532,28,34,95540.91062903404,201867.00867152214
200,100,low,1000,20,6,snaq,0.4690047684971542,26,36,79484.37400174141,361562.2242825031
200,100,low,1000,20,7,snaq,0.5050761421319797,204,244,61508.50628423691,165474.3858382702
200,100,high,100,20,5,snaq,0.43766497461928927,262,208,97061.77820205688,367346.2905857563
200,100,high,100,20,8,snaq,0.9451665086182856,224,322,48611.61615872383,198463.4815659523
200,100,high,1000,20,7,snaq,0.07700507614213198,266,220,85796.95237922668,333087.92760038376
200,1000,low,100,20,1,snaq,0.2040456852791878,8,14,59904.94974517822,247731.20575642586
200,1000,low,100,20,6,snaq,0.19875126903553297,12,22,78660.0418791771,379978.97525310516
200,1000,low,100,20,7,snaq,0.22227918781725886,48,46,13013.411746025085,70386.79238462448
200,1000,low,1000,20,1,snaq,0.04781218274111675,36,48,65347.87373876572,274597.6249136925
200,1000,low,1000,20,3,snaq,0.05125380710659898,30,30,55625.25104594231,193289.11603164673
200,1000,low,1000,20,4,snaq,0.046609137055837566,114,118,29159.89814209938,131050.39294219017
200,1000,low,1000,20,5,snaq,0.5414551607445008,162,254,82774.8731598854,172073.5534939766
200,1000,low,1000,20,6,snaq,0.049670050761421315,24,30,80376.20338606834,225392.99553084373
200,1000,low,1000,20,7,snaq,0.4453997144352476,6,8,73830.92922401428,217818.2830247879
200,1000,low,1000,20,9,snaq,0.513179131302537,20,28,47948.16162896156,206605.60532712936
200,1000,high,100,20,4,snaq,0.4481522842639595,44,72,85219.25031924248,332545.00238204
200,100,high,100,10,1,squirrel,0.43431472081218275,396,332,74.32346397638321,76.9872030057013
200,100,high,100,10,7,squirrel,0.4679187817258883,392,372,108.280299089849,110.3359115794301
200,1000,low,100,10,2,squirrel,0.5539354555230508,330,194,35.48877738916781,40.33149342134129
200,1000,low,1000,20,5,squirrel,0.5414551607445008,344,314,57.40547938388772,80.49748350237496
200,1000,high,100,10,2,squirrel,0.44904568527918776,384,262,93.90396346151829,96.6816079467535
200,1000,high,100,10,3,squirrel,0.4504974619289341,390,276,98.14778348628897,101.8121265101945
200,1000,high,100,10,4,squirrel,0.4531421319796955,366,270,84.93874179711565,89.16757331392728
200,1000,high,100,10,6,squirrel,0.4493451776649746,384,260,65.1357075534761,68.82272708788514
200,1000,high,1000,10,9,squirrel,0.8896842022314011,370,282,77.70670724567026,81.92396366759203
25,1000,high,100,10,6,phylonet-ml,0.3776818181818182,10,10,378172.0253660791,455874.69633307913
25,1000,high,100,20,3,snaq,0.35445454545454536,8,16,400477.97197699547,400477.97197699547
100,1000,high,100,10,3,phylonet-ml,0.41612371134020576,114,56,225161.47596005053,397059.50001905055
200,1000,high,1000,10,1,phylonet-ml,0.9371550386778813,196,50,150926.25081789607,367312.78739289613
200,100,high,100,20,4,phylonet,0.49598984771573595,294,252,121604.5133630163,431168.0012710163
200,100,high,100,20,8,phylonet,0.9451665086182856,136,228,156908.1487829419,420348.6833879419
200,100,high,100,20,9,phylonet,0.46563451776649745,276,228,136975.9452769827,390743.48034098267
200,100,high,1000,20,9,phylonet,0.744248838967491,274,226,205566.5676960553,410705.4326570553
200,1000,high,100,20,6,phylonet,0.43876142131979695,292,80,141829.26346794123,458908.7759549412
200,100,high,100,20,1,snaq,0.47451776649746186,260,218,80943.0472228527,404696.08460497856
25,1000,high,100,10,2,phylonet-ml,0.35045454545454546,20,16,444288.08427214675,460905.56265514676
25,1000,high,1000,10,10,phylonet-ml,0.06918181818181818,4,0,441351.64160199417,472387.05002899416
25,100,high,1000,20,5,snaq,0.06636363636363636,16,26,554087.2118060589,554087.2118060589
25,1000,high,1000,20,6,snaq,0.06686363636363635,14,16,520287.7308549881,520287.7308549881
100,1000,high,100,20,3,phylonet,0.5012268041237113,68,72,320190.4439060748,536685.1410410748
200,1000,high,100,20,1,phylonet,0.4762436548223351,70,52,183545.84525795086,617446.5187849508
200,1000,high,100,20,9,phylonet,-1.0,184,78,135034.68833810146,488607.79324510146
200,1000,high,100,20,10,phylonet,0.5026802030456853,88,82,165958.56060291512,588333.4673819152
200,1000,high,1000,20,8,phylonet,0.9086132927098417,218,92,205837.14956810075,553331.2840041007
200,1000,high,1000,20,9,phylonet,0.921546121762747,270,82,181123.28613796755,549635.7932909676
25,100,low,1000,10,5,phylonet-ml,0.05136363636363637,4,4,3204.6241740495147,4097.3838490495145
25,1000,high,100,10,7,phylonet-ml,0.3345454545454545,38,32,605365.7434650039,628410.3180070039
25,100,high,1000,20,8,snaq,0.07181818181818182,14,24,696125.5235049725,696125.5235049725
25,100,low,100,20,1,squirrel,0.2136363636363636,22,26,20.45913456636481,20.58382657938637
25,100,low,100,20,2,squirrel,0.21636363636363637,16,16,24.71366565139033,24.745142032392323
25,100,low,100,20,3,squirrel,0.2322727272727273,34,34,21.46424425393343,21.52568379906006
25,100,low,1000,20,1,squirrel,0.0640909090909091,22,26,27.67388130025938,27.71240943018347
25,100,low,1000,20,2,squirrel,0.04318181818181819,16,14,22.320737657370046,22.391697035403922
25,100,low,1000,20,3,squirrel,0.053181818181818184,26,30,23.814389470033348,23.862679484998807
25,100,high,100,20,1,squirrel,0.3972727272727273,42,50,20.187040985096246,21.00432450301014
25,100,high,100,20,2,squirrel,0.3490909090909091,44,44,18.98629051912576,19.547421552008018
25,100,high,100,20,3,squirrel,0.3809090909090909,36,48,18.881424742750823,19.199564575683326
25,100,high,1000,20,1,squirrel,0.07727272727272728,40,40,20.311139109078795,20.83297444623895
25,100,high,1000,20,2,squirrel,0.05727272727272728,40,46,19.04689129604958,19.537214705022052
25,100,high,1000,20,3,squirrel,0.05136363636363637,32,48,19.380060974974185,19.566699530929327
25,1000,low,100,20,1,squirrel,0.207,34,38,21.332535817520693,21.521977522410452
25,1000,low,100,20,2,squirrel,0.23336363636363636,32,38,22.85875451262109,22.9427113737911
25,1000,low,100,20,3,squirrel,0.255,28,46,27.143880143528804,27.199746909551322
25,1000,low,1000,20,1,squirrel,0.5228196600147819,18,22,20.524511620402336,21.35428538545966
25,1000,low,1000,20,2,squirrel,0.06336363636363634,18,22,25.240768435876817,25.537663594819605
25,1000,low,1000,20,3,squirrel,0.03968181818181816,18,22,24.444688125746325,24.557753012748435
25,1000,high,100,20,1,squirrel,0.3707727272727272,42,54,18.89668473927304,19.54435286624357
25,1000,high,100,20,2,squirrel,0.3850454545454545,44,52,100.74642318836413,100.74642318836413
25,1000,high,100,20,3,squirrel,0.35445454545454536,42,50,103.63968654675409,103.63968654675409
25,1000,high,1000,20,1,squirrel,0.054636363636363615,48,48,19.145682184025645,19.818128284066916
25,1000,high,1000,20,2,squirrel,0.06009090909090906,42,42,19.197692803107202,19.96568974922411
100,1000,high,100,10,8,phylonet-ml,0.9403311465167136,94,100,2450.1257598653565,9177.789547865357
100,1000,high,1000,10,7,phylonet-ml,0.07023711340206185,40,40,2923.6976001148073,2923.6976001148073
100,1000,high,100,10,8,phylonet,0.9403311465167136,124,98,302.48124181977846,1670.5993768197786
100,1000,high,100,10,8,snaq,0.9403311465167136,132,102,406.7724688053131,1624.8509695529938
200,100,high,1000,10,8,phylonet-ml,0.48351589633983444,314,166,4723.811486846405,39011.03630884641
200,1000,high,1000,10,9,phylonet,0.8896842022314011,246,90,2359.524127858734,12175.388126858737
200,1000,high,1000,10,9,snaq,0.8896842022314011,182,88,1320.9584848880768,7563.800161600113
25,1000,high,100,20,6,snaq,0.362681818181818,18,32,879384.619653225,879384.619653225
50,1000,high,100,20,7,phylonet,0.39297872340425527,20,16,174837.68155789346,260454.13141489346
100,1000,low,100,20,5,snaq,0.20953608247422673,48,36,61547.19229674339,124197.6097779274
200,100,high,100,10,10,phylonet-ml,0.4786294416243655,120,146,8235.483862097397,22819.37290009739
200,1000,high,1000,10,9,phylonet-ml,0.8896842022314011,188,86,51002.09280883212,197837.88856383215
200,100,high,100,20,6,phylonet,0.4793401015228427,286,204,100173.21502684313,142827.39111384313
25,1000,high,100,20,6,phylonet,0.362681818181818,14,20,973489.2237391922,973489.2237391922
200,1000,high,1000,20,7,phylonet,0.8273914159868848,282,68,59711.43276003261,179996.4544770326
50,1000,high,100,20,3,phylonet,0.38457446808510637,20,20,150811.86829099586,223785.55665399585
200,1000,high,1000,20,7,snaq,0.8273914159868848,48,58,61941.72080683708,329687.5813932419
200,1000,high,100,20,9,snaq,-1.0,164,80,51362.81880688667,262493.4856672287
25,100,high,100,20,8,snaq,0.33318181818181825,28,42,710061.3323919773,710061.3323919773
25,100,high,1000,20,7,snaq,0.06363636363636364,22,30,891828.3123807907,891828.3123807907
50,1000,high,100,20,3,snaq,0.38457446808510637,22,30,1.6311616749620438e6,1.7180431767320633e6
25,100,low,100,20,4,squirrel,0.26499999999999996,30,30,21.190947321243584,21.429328785277903
25,100,low,100,20,5,squirrel,0.21772727272727269,20,28,22.24287641933188,22.561981809325516
25,100,low,100,20,6,squirrel,0.17818181818181816,12,20,29.48253690218553,29.51002220623195
25,100,low,100,20,7,squirrel,0.21545454545454543,30,32,23.045896634925157,23.24380316399038
25,100,low,100,20,8,squirrel,0.1772727272727273,20,22,27.019825811497867,27.10766536463052
25,100,low,100,20,9,squirrel,0.17818181818181816,20,36,31.178509400226176,31.227803776040673
25,100,low,100,20,10,squirrel,0.2072727272727273,20,22,26.54689719947055,26.575725237373263
25,100,low,1000,20,4,squirrel,0.049090909090909095,16,20,24.116370937321335,24.18378341710195
25,100,low,1000,20,5,squirrel,0.03590909090909091,18,22,26.377221804112196,26.424235282000154
